alloy_name,composition,composition_raw,conditions,conditions_hash,confidence,domain,evidence_span,metric_type,note,page_or_fig,process_step,property_name,raw_unit,source_id,specimen_state,test_type,unit,value,value_max,value_min,极ge_or_fig
MA,{},,"{'temp_C': 500, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': 16, 'atmosphere': None}",11b93724d2e2,,thermal_conductivity,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,Table 2,prefilming at 410°C for 8h,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_021_chunk3,,,,,,,
MA,{},,"{'temp_C': 500, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': 16, 'atmosphere': None}",11b93724d2e2,,elastoplastic_model,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,Table 2,prefilming at 410°C for 8h,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_021_chunk3,,,,,,,
MA,{},,"{'temp_C': 500, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': 16, 'atmosphere': None}",11b93724d2e2,,thermal_expansion,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,Table 2,prefilming at 410°C for 8h,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_021_chunk3,,,,,,,
MA,{},,"{'temp_C': 500, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': 16, 'atmosphere': None}",11b93724d2e2,,irradiation_creep,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,Table 2,prefilming at 410°C for 8h,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_021_chunk3,,,,,,,
MA,{},,"{'temp_C': 500, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': 16, 'atmosphere': None}",11b93724d2e2,,irradiation_swelling,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,Table 2,prefilming at 410°C for 8h,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_021_chunk3,,,,,,,
MA,{},,"{'temp_C': 500, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': 16, 'atmosphere': None}",11b93724d2e2,,hardening,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,Table 2,prefilming at 410°C for 8h,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_021_chunk3,,,,,,,
MB,{},,"{'temp_C': 490, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': 16, 'atmosphere': None}",a0ad2bd66124,0.9,corrosion,"MB at 490°C: Tt = 0.020 mm, Tu = 3.4 μm",measurement,,Table 2,prefilming at 410°C for 8h,average nodule thickness,mm,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_021_chunk3,,corrosion test,mm,0.02,,,
MB,{},,"{'temp_C': 490, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': 16, 'atmosphere': None}",a0ad2bd66124,0.9,corrosion,MB at 490°C: Tu = 3.4 μm,measurement,,Table 2,prefilming at 410°C for 8h,uniform layer thickness,μm,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_021_chunk3,,corrosion test,μm,3.4,,,
MC,{},,"{'temp_C': 490, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': 16, 'atmosphere': None}",a0ad2bd66124,0.9,corrosion,"MC at 490°C: Tt = 0.010 mm, Tu = 2.2 μm",measurement,,Table 2,prefilming at 410°C for 8h,average nodule thickness,mm,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_021_chunk3,,corrosion test,mm,0.01,,,
MC,{},,"{'temp_C': 490, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': 16, 'atmosphere': None}",a0ad2bd66124,0.9,corrosion,MC at 490°C: Tu = 2.2 μm,measurement,,Table 2,prefilming at 410°C for 8h,uniform layer thickness,μm,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_021_chunk3,,corrosion test,μm,2.2,,,
MB,{},,"{'temp_C': 490, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': 16, 'atmosphere': None}",a0ad2bd66124,,density,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,Table 2,prefilming at 410°C for 8h,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_021_chunk3,,,,,,,
MB,{},,"{'temp_C': 490, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': 16, 'atmosphere': None}",a0ad2bd66124,,specific_heat,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,Table 2,prefilming at 410°C for 8h,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_021_chunk3,,,,,,,
MB,{},,"{'temp_C': 490, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': 16, 'atmosphere': None}",a0ad2bd66124,,thermal_conductivity,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,Table 2,prefilming at 410°C for 8h,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_021_chunk3,,,,,,,
MB,{},,"{'temp_C': 490, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': 16, 'atmosphere': None}",a0ad2bd66124,,elastoplastic_model,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,Table 2,prefilming at 410°C for 8h,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_021_chunk3,,,,,,,
MB,{},,"{'temp_C': 490, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': 16, 'atmosphere': None}",a0ad2bd66124,,thermal_expansion,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,Table 2,prefilming at 410°C for 8h,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_021_chunk3,,,,,,,
MB,{},,"{'temp_C': 490, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': 16, 'atmosphere': None}",a0ad2bd66124,,irradiation_creep,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,Table 2,prefilming at 410°C for 8h,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_021_chunk3,,,,,,,
MB,{},,"{'temp_C': 490, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': 16, 'atmosphere': None}",a0ad2bd66124,,irradiation_swelling,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,Table 2,prefilming at 410°C for 8h,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_021_chunk3,,,,,,,
MB,{},,"{'temp_C': 490, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': 16, 'atmosphere': None}",a0ad2bd66124,,hardening,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,Table 2,prefilming at 410°C for 8h,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_021_chunk3,,,,,,,
MC,{},,"{'temp_C': 510, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': 16, 'atmosphere': None}",4c45ab069fd4,0.9,corrosion,"MC at 510°C: Dm = 0.726 mm, To = 0.103 mm, Ti = 0.113 mm, Tt = 0.138 mm, Tu = 4.2 μm",measurement,,Table 2,prefilming at 410°C for 8h,average nodule diameter,mm,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_021_chunk3,,corrosion test,mm,0.726,,,
MC,{},,"{'temp_C': 510, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': 16, 'atmosphere': None}",4c45ab069fd4,0.9,corrosion,MC at 510°C: To = 0.103 mm,measurement,,Table 2,prefilming at 410°C for 8h,oxide thickness,mm,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_021_chunk3,,corrosion test,mm,0.103,,,
MC,{},,"{'temp_C': 510, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': 16, 'atmosphere': None}",4c45ab069fd4,,density,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,Table 2,prefilming at 410°C for 8h,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_021_chunk3,,,,,,,
MC,{},,"{'temp_C': 510, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': 16, 'atmosphere': None}",4c45ab069fd4,,specific_heat,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,Table 2,prefilming at 410°C for 8h,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_021_chunk3,,,,,,,
MC,{},,"{'temp_C': 510, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': 16, 'atmosphere': None}",4c45ab069fd4,,thermal_conductivity,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,Table 2,prefilming at 410°C for 8h,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_021_chunk3,,,,,,,
MC,{},,"{'temp_C': 510, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': 16, 'atmosphere': None}",4c45ab069fd4,,elastoplastic_model,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,Table 2,prefilming at 410°C for 8h,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_021_chunk3,,,,,,,
MC,{},,"{'temp_C': 510, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': 16, 'atmosphere': None}",4c45ab069fd4,,thermal_expansion,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,Table 2,prefilming at 410°C for 8h,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_021_chunk3,,,,,,,
MC,{},,"{'temp_C': 510, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': 16, 'atmosphere': None}",4c45ab069fd4,,irradiation_creep,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,Table 2,prefilming at 410°C for 8h,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_021_chunk3,,,,,,,
MC,{},,"{'temp_C': 510, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': 16, 'atmosphere': None}",4c45ab069fd4,,irradiation_swelling,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,Table 2,prefilming at 410°C for 8h,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_021_chunk3,,,,,,,
MC,{},,"{'temp_C': 510, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': 16, 'atmosphere': None}",4c45ab069fd4,,hardening,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,Table 2,prefilming at 410°C for 8h,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_021_chunk3,,,,,,,
,"{'Sn': {'value': 1.46, 'unit': 'wt%'}, 'Fe': {'value': 0.14, 'unit': 'wt%'}, 'Cr': {'value': 0.1, 'unit': 'wt%'}, 'Ni': {'value': 0.05, 'unit': 'wt%'}, 'O': {'value': 1110, 'unit': 'ppm'}, 'N': {'value': 35, 'unit': 'ppm'}, 'H': {'value': 14, 'unit': 'ppm'}}","Sn:1.46, Fe:0.14, Cr:0.10, Ni:0.05, O:1110ppm, N:35ppm, H:14ppm","{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,1.0,,"MCa, Sn: 1.46, Fe: 0.14, Cr: 0.10, Ni: 0.05, O: 1110, N: 35, H: 14",composition,,Table 4,,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_021_chunk4,,,,,,,
,"{'Sn': {'value': 1.46, 'unit': 'wt%'}, 'Fe': {'value': 0.14, 'unit': 'wt%'}, 'Cr': {'value': 0.1, 'unit': 'wt%'}, 'Ni': {'value': 0.05, 'unit': 'wt%'}, 'O': {'value': 1110, 'unit': 'ppm'}, 'N': {'value': 35, 'unit': 'ppm'}, 'H': {'value': 14, 'unit': 'ppm'}}",,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,,density,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,Table 4,,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_021_chunk4,,,,,,,
,"{'Sn': {'value': 1.46, 'unit': 'wt%'}, 'Fe': {'value': 0.14, 'unit': 'wt%'}, 'Cr': {'value': 0.1, 'unit': 'wt%'}, 'Ni': {'value': 0.05, 'unit': 'wt%'}, 'O': {'value': 1110, 'unit': 'ppm'}, 'N': {'value': 35, 'unit': 'ppm'}, 'H': {'value': 14, 'unit': 'ppm'}}",,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,,specific_heat,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,Table 4,,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_021_chunk4,,,,,,,
,"{'Sn': {'value': 1.46, 'unit': 'wt%'}, 'Fe': {'value': 0.14, 'unit': 'wt%'}, 'Cr': {'value': 0.1, 'unit': 'wt%'}, 'Ni': {'value': 0.05, 'unit': 'wt%'}, 'O': {'value': 1110, 'unit': 'ppm'}, 'N': {'value': 35, 'unit': 'ppm'}, 'H': {'value': 14, 'unit': 'ppm'}}",,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,,thermal_conductivity,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,Table 4,,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_021_chunk4,,,,,,,
,"{'Sn': {'value': 1.46, 'unit': 'wt%'}, 'Fe': {'value': 0.14, 'unit': 'wt%'}, 'Cr': {'value': 0.1, 'unit': 'wt%'}, 'Ni': {'value': 0.05, 'unit': 'wt%'}, 'O': {'value': 1110, 'unit': 'ppm'}, 'N': {'value': 35, 'unit': 'ppm'}, 'H': {'value': 14, 'unit': 'ppm'}}",,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,,elastoplastic_model,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,Table 4,,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_021_chunk4,,,,,,,
,"{'Sn': {'value': 1.46, 'unit': 'wt%'}, 'Fe': {'value': 0.14, 'unit': 'wt%'}, 'Cr': {'value': 0.1, 'unit': 'wt%'}, 'Ni': {'value': 0.05, 'unit': 'wt%'}, 'O': {'value': 1110, 'unit': 'ppm'}, 'N': {'value': 35, 'unit': 'ppm'}, 'H': {'value': 14, 'unit': 'ppm'}}",,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,,thermal_expansion,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,Table 4,,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_021_chunk4,,,,,,,
,"{'Sn': {'value': 1.46, 'unit': 'wt%'}, 'Fe': {'value': 0.14, 'unit': 'wt%'}, 'Cr': {'value': 0.1, 'unit': 'wt%'}, 'Ni': {'value': 0.05, 'unit': 'wt%'}, 'O': {'value': 1110, 'unit': 'ppm'}, 'N': {'value': 35, 'unit': 'ppm'}, 'H': {'value': 14, 'unit': 'ppm'}}",,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,,irradiation_creep,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,Table 4,,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_021_chunk4,,,,,,,
,"{'Sn': {'value': 1.46, 'unit': 'wt%'}, 'Fe': {'value': 0.14, 'unit': 'wt%'}, 'Cr': {'value': 0.1, 'unit': 'wt%'}, 'Ni': {'value': 0.05, 'unit': 'wt%'}, 'O': {'value': 1110, 'unit': 'ppm'}, 'N': {'value': 35, 'unit': 'ppm'}, 'H': {'value': 14, 'unit': 'ppm'}}",,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,,irradiation_swelling,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,Table 4,,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_021_chunk4,,,,,,,
,"{'Sn': {'value': 1.46, 'unit': 'wt%'}, 'Fe': {'value': 0.14, 'unit': 'wt%'}, 'Cr': {'value': 0.1, 'unit': 'wt%'}, 'Ni': {'value': 0.05, 'unit': 'wt%'}, 'O': {'value': 1110, 'unit': 'ppm'}, 'N': {'value': 35, 'unit': 'ppm'}, 'H': {'value': 14, 'unit': 'ppm'}}",,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,,corrosion,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,Table 4,,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_021_chunk4,,,,,,,
,"{'Sn': {'value': 1.46, 'unit': 'wt%'}, 'Fe': {'value': 0.14, 'unit': 'wt%'}, 'Cr': {'value': 0.1, 'unit': 'wt%'}, 'Ni': {'value': 0.05, 'unit': 'wt%'}, 'O': {'value': 1110, 'unit': 'ppm'}, 'N': {'value': 35, 'unit': 'ppm'}, 'H': {'value': 14, 'unit': 'ppm'}}",,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,,hardening,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,Table 4,,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_021_chunk4,,,,,,,
,"{'Sn': {'value': 1.59, '极': 'wt%'}, 'Fe': {'value': 0.15, 'unit': 'wt%'}, 'Cr': {'value': 0.1, 'unit': 'wt%'}, 'Ni': {'value': 0.05, 'unit': 'wt%'}, 'O': {'极': 1130, 'unit': 'ppm'}, 'N': {'value': 40, 'unit': 'ppm'}}","Sn:1.59, Fe:0.15, Cr:0.10, Ni:0.05, O:1130ppm, N:40ppm","{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, '极': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",49a0e61df426,1.0,,"NF, Sn: 1.59, Fe: 0.15, Cr: 0.10, Ni: 0.05, O: 1130, N: 40",composition,,Table 4,,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_021_chunk4,,,,,,,
,"{'Sn': {'value': 1.59, '极': 'wt%'}, 'Fe': {'value': 0.15, 'unit': 'wt%'}, 'Cr': {'value': 0.1, 'unit': 'wt%'}, 'Ni': {'value': 0.05, 'unit': 'wt%'}, 'O': {'极': 1130, 'unit': 'ppm'}, 'N': {'value': 40, 'unit': 'ppm'}}",,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, '极': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",49a0e61df426,,density,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,Table 4,,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_021_chunk4,,,,,,,
,"{'Sn': {'value': 1.59, '极': 'wt%'}, 'Fe': {'value': 0.15, 'unit': 'wt%'}, 'Cr': {'value': 0.1, 'unit': 'wt%'}, 'Ni': {'value': 0.05, 'unit': 'wt%'}, 'O': {'极': 1130, 'unit': 'ppm'}, 'N': {'value': 40, 'unit': 'ppm'}}",,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, '极': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",49a0e61df426,,specific_heat,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,Table 4,,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_021_chunk4,,,,,,,
,"{'Sn': {'value': 1.59, '极': 'wt%'}, 'Fe': {'value': 0.15, 'unit': 'wt%'}, 'Cr': {'value': 0.1, 'unit': 'wt%'}, 'Ni': {'value': 0.05, 'unit': 'wt%'}, 'O': {'极': 1130, 'unit': 'ppm'}, 'N': {'value': 40, 'unit': 'ppm'}}",,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, '极': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",49a0e61df426,,thermal_conductivity,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,Table 4,,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_021_chunk4,,,,,,,
,"{'Sn': {'value': 1.59, '极': 'wt%'}, 'Fe': {'value': 0.15, 'unit': 'wt%'}, 'Cr': {'value': 0.1, 'unit': 'wt%'}, 'Ni': {'value': 0.05, 'unit': 'wt%'}, 'O': {'极': 1130, 'unit': 'ppm'}, 'N': {'value': 40, 'unit': 'ppm'}}",,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, '极': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",49a0e61df426,,elastoplastic_model,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,Table 4,,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_021_chunk4,,,,,,,
,"{'Sn': {'value': 1.59, '极': 'wt%'}, 'Fe': {'value': 0.15, 'unit': 'wt%'}, 'Cr': {'value': 0.1, 'unit': 'wt%'}, 'Ni': {'value': 0.05, 'unit': 'wt%'}, 'O': {'极': 1130, 'unit': 'ppm'}, 'N': {'value': 40, 'unit': 'ppm'}}",,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, '极': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",49a0e61df426,,thermal_expansion,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,Table 4,,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_021_chunk4,,,,,,,
,"{'Sn': {'value': 1.59, '极': 'wt%'}, 'Fe': {'value': 0.15, 'unit': 'wt%'}, 'Cr': {'value': 0.1, 'unit': 'wt%'}, 'Ni': {'value': 0.05, 'unit': 'wt%'}, 'O': {'极': 1130, 'unit': 'ppm'}, 'N': {'value': 40, 'unit': 'ppm'}}",,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, '极': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",49a0e61df426,,irradiation_creep,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,Table 4,,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_021_chunk4,,,,,,,
,"{'Sn': {'value': 1.59, '极': 'wt%'}, 'Fe': {'value': 0.15, 'unit': 'wt%'}, 'Cr': {'value': 0.1, 'unit': 'wt%'}, 'Ni': {'value': 0.05, 'unit': 'wt%'}, 'O': {'极': 1130, 'unit': 'ppm'}, 'N': {'value': 40, 'unit': 'ppm'}}",,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, '极': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",49a0e61df426,,irradiation_swelling,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,Table 4,,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_021_chunk4,,,,,,,
,"{'Sn': {'value': 1.59, '极': 'wt%'}, 'Fe': {'value': 0.15, 'unit': 'wt%'}, 'Cr': {'value': 0.1, 'unit': 'wt%'}, 'Ni': {'value': 0.05, 'unit': 'wt%'}, 'O': {'极': 1130, 'unit': 'ppm'}, 'N': {'value': 40, 'unit': 'ppm'}}",,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, '极': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",49a0e61df426,,corrosion,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,Table 4,,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_021_chunk4,,,,,,,
,"{'Sn': {'value': 1.59, '极': 'wt%'}, 'Fe': {'value': 0.15, 'unit': 'wt%'}, 'Cr': {'value': 0.1, 'unit': 'wt%'}, 'Ni': {'value': 0.05, 'unit': 'wt%'}, 'O': {'极': 1130, 'unit': 'ppm'}, 'N': {'value': 40, 'unit': 'ppm'}}",,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, '极': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",49a0e61df426,,hardening,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,Table 4,,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_021_chunk4,,,,,,,
,"{'Sn': {'value': 1.54, 'unit': 'wt%'}, 'Fe': {'value': 0.17, 'unit': 'wt%'}, 'Cr': {'value': 0.11, 'unit': 'wt%'}, 'Ni': {'value': 0.05, 'unit': 'wt%'}, 'O': {'value': 1070, 'unit': 'ppm'}, 'N': {'value': 38, 'unit': 'ppm'}}","Sn:1.54, Fe:0.17, Cr:0.11, Ni:0.05, O:1070ppm, N:38ppm","{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-极': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",2caa7967f17f,1.0,,"SM, Sn: 1.54, Fe: 极.17, Cr: 0.11, Ni: 0.05, O: 1070, N: 38",composition,,Table 4,,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_021_chunk4,,,,,,,
,"{'Sn': {'value': 1.54, 'unit': 'wt%'}, 'Fe': {'value': 0.17, 'unit': 'wt%'}, 'Cr': {'value': 0.11, 'unit': 'wt%'}, 'Ni': {'value': 0.05, 'unit': 'wt%'}, 'O': {'value': 1070, 'unit': 'ppm'}, 'N': {'value': 38, 'unit': 'ppm'}}",,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-极': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",2caa7967f17f,,density,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,Table 4,,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_021_chunk4,,,,,,,
