alloy_name,composition,composition_raw,conditions,conditions_hash,confidence,domain,evidence_span,metric_type,note,page_or_ffig,page_or_fig,process_step,property_name,raw_unit,source_id,specimen_state,test_type,unit,value,value_max,value_min,极值
,{},,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,,specific_heat,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,,Table,,,,STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_007_chunk5,,,,,,,
,{},,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,,thermal_conductivity,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,,Table,,,,STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_007_chunk5,,,,,,,
,{},,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,,elastoplastic_model,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,,Table,,,,STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_007_chunk5,,,,,,,
,{},,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,,thermal_expansion,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,,Table,,,,STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_007_chunk5,,,,,,,
,{},,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,,irradiation_creep,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,,Table,,,,STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_007_chunk5,,,,,,,
,{},,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,,irradiation_swelling,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,,Table,,,,STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_007_chunk5,,,,,,,
,{},,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,,corrosion,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,,Table,,,,STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_007_chunk5,,,,,,,
,{},,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,,hardening,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,,Table,,,,STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_007_chunk5,,,,,,,
,{},,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, '极值': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",937adaec0edf,0.8,,"row 51, meex",measurement,,,Table,,,,STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_007_chunk5,,,,1.78,,,
,{},,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, '极值': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",937adaec0edf,,density,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,,Table,,,,STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_007_chunk5,,,,,,,
,{},,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, '极值': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",937adaec0edf,,specific_heat,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,,Table,,,,STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_007_chunk5,,,,,,,
,{},,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, '极值': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",937adaec0edf,,thermal_conductivity,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,,Table,,,,STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_007_chunk5,,,,,,,
,{},,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, '极值': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",937adaec0edf,,elastoplastic_model,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,,Table,,,,STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_007_chunk5,,,,,,,
,{},,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, '极值': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",937adaec0edf,,thermal_expansion,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,,Table,,,,STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_007_chunk5,,,,,,,
,{},,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, '极值': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",937adaec0edf,,irradiation_creep,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,,Table,,,,STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_007_chunk5,,,,,,,
,{},,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, '极值': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",937adaec0edf,,irradiation_swelling,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,,Table,,,,STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_007_chunk5,,,,,,,
,{},,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, '极值': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",937adaec0edf,,corrosion,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,,Table,,,,STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_007_chunk5,,,,,,,
,{},,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, '极值': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",937adaec0edf,,hardening,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,,Table,,,,STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_007_chunk5,,,,,,,
,{},,"{'temperature': None, 'pressure': None, 'environment': None, 'irradiation_dose': None, 'time': None, 'strain_rate': None, 'other': None}",907d0ee98682,0.8,,"row 51, tfg",measurement,,,Table,,,,STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_007_chunk5,,,,1.06,,,
,{},,"{'temperature': None, 'pressure': None, 'environment': None, 'irradiation_dose': None, 'time': None, 'strain_rate': None, 'other': None}",907d0ee98682,0.8,,"row 51, tfg",measurement,,,Table,,,,STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_007_chunk5,,,,0.06,,,
,{},,"{'temperature': None, 'pressure': None, 'environment': None, 'irradiation_dose': None, 'time': None, 'strain_rate': None, 'other': None}",907d0ee98682,0.8,,"row 51, f1zr",measurement,,,Table,,,,STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_007_chunk5,,,,229.0,,,
,{},,"{'temperature': None, 'pressure': None, 'environment': None, 'irradiation_dose': None, 'time': None, 'strain_rate': None, 'other': None}",907d0ee98682,0.8,,"row 51, fr",measurement,,,Table,,,,STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_007_chunk5,,,,2.4,,,
,{},,"{'temperature': None, 'pressure': None, 'environment': None, 'irradiation_dose': None, 'time': None, 'strain_rate': None, 'other': None}",907d0ee98682,0.8,,"row 51, fmp fa",measurement,,,Table,,,,STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_007_chunk5,,,,0.08,,,
,{},,"{'temperature': None, 'pressure': None, 'environment': None, 'irradiation_dose': None, 'time': None, 'strain_rate': None, 'other': None}",907d0ee98682,0.8,,"row 51, fmp fa",measurement,,,Table,,,,STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_007_chunk5,,,,3.75,,,
,{},,"{'temperature': None, 'pressure': None, 'environment': None, 'irradiation_dose': None, 'time': None, 'strain_rate': None, 'other': None}",907d0ee98682,0.8,,"row 51, tcd",measurement,,,Table,,,,STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_007_chunk5,,,,1.0,,,
,{},,"{'temperature': None, 'pressure': None, 'environment': None, 'irradiation_dose': None, 'time': None, 'strain_rate': None, 'other': None}",907d0ee98682,0.8,,"row 51, fdmo",measurement,,Table,,,,,STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_007_chunk5,,,,0.03,,,
,{},,"{'temperature': None, 'pressure': None, 'environment': None, 'irradiation_dose': None, 'time': None, 'strain_rate': None, 'other': None}",907d0ee98682,0.8,,"row 51, fdmo",measurement,,,Table,,,,STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_007_chunk5,,,,15.0,,,
,{},,"{'temperature': None, 'pressure': None, 'environment': None, 'irradiation_dose': None, 'time': None, 'strain_rate': None, 'other': None}",907d0ee98682,0.8,,"row 51, dfef poia",measurement,,,Table,,,,STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_007_chunk5,,,,9.0,,,
,{},,"{'temperature': None, 'pressure': None, 'environment': None, 'irradiation_dose': None, 'time': None, 'strain_rate': None, 'other': None}",907d0ee98682,0.8,,"row 51, dfef poia",measurement,,,Table,,,,STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_007_chunk5,,,,10.0,,,
,{},,"{'temperature': None, 'pressure': None, 'environment': None, 'irradiation_dose': None, 'time': None, 'strain_rate': None, 'other': None}",907d0ee98682,0.8,,"row 51, fqpv",measurement,,,Table,,,,STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_007_chunk5,,,,1.86,,,
,{},,"{'temperature': None, 'pressure': None, 'environment': None, 'irradiation_dose': None, 'time': None, 'strain_rate': None, 'other': None}",907d0ee98682,,density,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,,Table,,,,STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_007_chunk5,,,,,,,
,{},,"{'temperature': None, 'pressure': None, 'environment': None, 'irradiation_dose': None, 'time': None, 'strain_rate': None, 'other': None}",907d0ee98682,,specific_heat,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,,Table,,,,STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_007_chunk5,,,,,,,
,{},,"{'temperature': None, 'pressure': None, 'environment': None, 'irradiation_dose': None, 'time': None, 'strain_rate': None, 'other': None}",907d0ee98682,,thermal_conductivity,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,,Table,,,,STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_007_chunk5,,,,,,,
,{},,"{'temperature': None, 'pressure': None, 'environment': None, 'irradiation_dose': None, 'time': None, 'strain_rate': None, 'other': None}",907d0ee98682,,elastoplastic_model,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,,Table,,,,STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_007_chunk5,,,,,,,
,{},,"{'temperature': None, 'pressure': None, 'environment': None, 'irradiation_dose': None, 'time': None, 'strain_rate': None, 'other': None}",907d0ee98682,,thermal_expansion,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,,Table,,,,STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_007_chunk5,,,,,,,
,{},,"{'temperature': None, 'pressure': None, 'environment': None, 'irradiation_dose': None, 'time': None, 'strain_rate': None, 'other': None}",907d0ee98682,,irradiation_creep,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,,Table,,,,STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_007_chunk5,,,,,,,
,{},,"{'temperature': None, 'pressure': None, 'environment': None, 'irradiation_dose': None, 'time': None, 'strain_rate': None, 'other': None}",907d0ee98682,,irradiation_swelling,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,,Table,,,,STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_007_chunk5,,,,,,,
,{},,"{'temperature': None, 'pressure': None, 'environment': None, 'irradiation_dose': None, 'time': None, 'strain_rate': None, 'other': None}",907d0ee98682,,corrosion,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,,Table,,,,STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_007_chunk5,,,,,,,
,{},,"{'temperature': None, 'pressure': None, 'environment': None, 'irradiation_dose': None, 'time': None, 'strain_rate': None, 'other': None}",907d0ee98682,,hardening,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,,Table,,,,STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_007_chunk5,,,,,,,
Zircaloy,{},,"{'temperature': None, 'pressure': None, 'environment': None, 'irradiation_dose': None, 'time': None, 'strain_rate': None, 'other': None}",907d0ee98682,0.9,hardening,Processing parameters have been examined in an effort to identify methods for meaningful control and enhancement of texture in Zircaloy tubing,judgement,,,text,processing,texture,,STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_007_chunk6,tubing,,,,,,
Zircaloy,{},,"{'temperature': None, 'pressure': None, 'environment': None, 'irradiation_dose': None, 'time': None, 'strain_rate': None, 'other': None}",907d0ee98682,,density,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,,text,processing,,,STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_007_chunk6,tubing,,,,,,
Zircaloy,{},,"{'temperature': None, 'pressure': None, 'environment': None, 'irradiation_dose': None, 'time': None, 'strain_rate': None, 'other': None}",907d0ee98682,,specific_heat,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,,text,processing,,,STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_007_chunk6,tubing,,,,,,
Zircaloy,{},,"{'temperature': None, 'pressure': None, 'environment': None, 'irradiation_dose': None, 'time': None, 'strain_rate': None, 'other': None}",907d0ee98682,,thermal_conductivity,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,,text,processing,,,STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_007_chunk6,tubing,,,,,,
Zircaloy,{},,"{'temperature': None, 'pressure': None, 'environment': None, 'irradiation_dose': None, 'time': None, 'strain_rate': None, 'other': None}",907d0ee98682,,elastoplastic_model,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,,text,processing,,,STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_007_chunk6,tubing,,,,,,
Zircaloy,{},,"{'temperature': None, 'pressure': None, 'environment': None, 'irradiation_dose': None, 'time': None, 'strain_rate': None, 'other': None}",907d0ee98682,,thermal_expansion,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,,text,processing,,,STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_007_chunk6,tubing,,,,,,
Zircaloy,{},,"{'temperature': None, 'pressure': None, 'environment': None, 'irradiation_dose': None, 'time': None, 'strain_rate': None, 'other': None}",907d0ee98682,,irradiation_creep,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,,text,processing,,,STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_007_chunk6,tubing,,,,,,
Zircaloy,{},,"{'temperature': None, 'pressure': None, 'environment': None, 'irradiation_dose': None, 'time': None, 'strain_rate': None, 'other': None}",907d0ee98682,,irradiation_swelling,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,,text,processing,,,STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_007_chunk6,tubing,,,,,,
Zircaloy,{},,"{'temperature': None, 'pressure': None, 'environment': None, 'irradiation_dose': None, 'time': None, 'strain_rate': None, 'other': None}",907d0ee98682,,corrosion,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,,text,processing,,,STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_007_chunk6,tubing,,,,,,
,{},,"{'temperature': None, 'pressure': None, 'environment': None, 'irradiation_dose': None, 'time': None, 'strain_rate': None, 'other': None}",907d0ee98682,0.9,hardening,The parameters found to have significant influence on texture are those that describe the distribution of plastic deformation (Q ratio) between the radial and circumferential directions due to wall and diameter reduction during processing by the cold pilger mill,judgement,,,text,cold pilger mill processing,texture,,STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_007_chunk6,,,,,,,
zirconium alloys,{},,"{'temperature': None, 'pressure': None, 'environment': None, 'irradiation_dose': None, 'time': None, 'strain_rate': None, 'other': None}",907d0ee98682,0.9,elastoplastic_model,Fundamental to an understanding of processing effects on the texture in zirconium alloys is the effect of plastic deformation on their hexagonal close-packed (hcp) crystal structure,judgement,,,text,,crystal structure,,STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_007_chunk6,,,,hexagonal close-packed,,,
,{},,"{'temperature': None, 'pressure': None, 'environment': None, 'irradiation_dose': None, 'time': None, 'strain_rate': None, 'other': None}",907d0ee98682,0.9,elastoplastic_model,"The basal pole orientation is generally determined by the sign of plastic deformation with orientations being normal or parallel to the axes of positive (tensile) or negative (compressive) deformations, respectively",judgement,,,text,,basal pole orientation,,STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_007_chunk6,,,,,,,
,{},,"{'temperature': None, 'pressure': None, 'environment': None, 'irradiation_dose': None, 'time': None, 'strain_rate': None, 'other': None}",907d0ee98682,,density,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,,text,cold pilger mill processing,,,STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_007_chunk6,,,,,,,
,{},,"{'temperature': None, 'pressure': None, 'environment': None, 'irradiation_dose': None, 'time': None, 'strain_rate': None, 'other': None}",907d0ee98682,,specific_heat,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,,text,cold pilger mill processing,,,STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_007_chunk6,,,,,,,
,{},,"{'temperature': None, 'pressure': None, 'environment': None, 'irradiation_dose': None, 'time': None, 'strain_rate': None, 'other': None}",907d0ee98682,,thermal_conductivity,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,,text,cold pilger mill processing,,,STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_007_chunk6,,,,,,,
,{},,"{'temperature': None, 'pressure': None, 'environment': None, 'irradiation_dose': None, 'time': None, 'strain_rate': None, 'other': None}",907d0ee98682,,thermal_expansion,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,,text,cold pilger mill processing,,,STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_007_chunk6,,,,,,,
,{},,"{'temperature': None, 'pressure': None, 'environment': None, 'irradiation_dose': None, 'time': None, 'strain_rate': None, 'other': None}",907d0ee98682,,irradiation_creep,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,,text,cold pilger mill processing,,,STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_007_chunk6,,,,,,,
,{},,"{'temperature': None, 'pressure': None, 'environment': None, 'irradiation_dose': None, 'time': None, 'strain_rate': None, 'other': None}",907d0ee98682,,irradiation_swelling,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,,text,cold pilger mill processing,,,STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_007_chunk6,,,,,,,
,{},,"{'temperature': None, 'pressure': None, 'environment': None, 'irradiation_dose': None, 'time': None, 'strain_rate': None, 'other': None}",907d0ee98682,,corrosion,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,,text,cold pilger mill processing,,,STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_007_chunk6,,,,,,,
