alloy_name,composition,conditions,conditions_hash,confidence,domain,evidence_span,metric_type,metric极,note,page_or_fig,page_or_f极,process_step,property_name,raw_unit,source_id,source极,specimen_state,test_type,unit,value,value_max,value_min,极alue
Zircaloy-2,{},"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,,corrosion,not_mentioned_in_text,not_available,,auto_filled_domain_placeholder,TABLE 5,,expansion,,,STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_008_chunk3,,expanded,,,,,,
Zircaloy-2,{},"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,,hardening,not_mentioned_in_text,not_available,,auto_filled_domain_placeholder,TABLE 5,,expansion,,,STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_008_chunk3,,expanded,,,,,,
,{},"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,high,hardening,Expansion resulted in a significant increase in radial texture in the intermediate size material which appeared to be unaffected by recrystallization.,judgement,,,text,,expansion,radial texture,,STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_008_chunk4,,intermediate size material,,,,,,
,{},"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,,density,not_mentioned_in_text,not_available,,auto_filled_domain_placeholder,text,,expansion,,,STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_008_chunk4,,intermediate size material,,,,,,
,{},"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,,specific_heat,not_mentioned_in_text,not_available,,auto_filled_domain_placeholder,text,,expansion,,,STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_008_chunk4,,intermediate size material,,,,,,
,{},"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,,thermal_conductivity,not_mentioned_in_text,not_available,,auto_filled_domain_placeholder,text,,expansion,,,STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_008_chunk4,,intermediate size material,,,,,,
,{},"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,,elastoplastic_model,not_mentioned_in_text,not_available,,auto_filled_domain_placeholder,text,,expansion,,,STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_008_chunk4,,intermediate size material,,,,,,
,{},"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,,thermal_expansion,not_mentioned_in_text,not_available,,auto_filled_domain_placeholder,text,,expansion,,,STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_008_chunk4,,intermediate size material,,,,,,
,{},"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,,irradiation_creep,not_mentioned_in_text,not_available,,auto_filled_domain_placeholder,text,,expansion,,,STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_008_chunk4,,intermediate size material,,,,,,
,{},"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,,irradiation_swelling,not_mentioned_in_text,not_available,,auto_filled_domain_placeholder,text,,expansion,,,STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_008_chunk4,,intermediate size material,,,,,,
,{},"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,,corrosion,not_mentioned_in_text,not_available,,auto_filled_domain_placeholder,text,,expansion,,,STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_008_chunk4,,intermediate size material,,,,,,
,{},"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,high,hardening,"After subsequent pilgering. however, the texture and CSR of Tubes 2 and 3. which had been recrystallized after expansion, were significantly higher than in Tubes 1 and 4, which had been pilgered in the as-expanded condition.",judgement,,,text,,"recrystallized after expansion, pilgering","texture, CSR",,STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_008_chunk4,,Tubes 2 and 3,,,,,,
,{},"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,,density,not_mentioned_in_text,not_available,,auto_filled_domain_placeholder,text,,"recrystallized after expansion, pilgering",,,STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_008_chunk4,,Tubes 2 and 3,,,,,,
,{},"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,,specific_heat,not_mentioned_in_text,not_available,,auto_filled_domain_placeholder,text,,"recrystallized after expansion, pilgering",,,STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_008_chunk4,,Tubes 2 and 3,,,,,,
,{},"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,,thermal_conductivity,not_mentioned_in_text,not_available,,auto_filled_domain_placeholder,text,,"recrystallized after expansion, pilgering",,,STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_008_chunk4,,Tubes 2 and 3,,,,,,
,{},"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,,elastoplastic_model,not_mentioned_in_text,not_available,,auto_filled_domain_placeholder,text,,"recrystallized after expansion, pilgering",,,STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_008_chunk4,,Tubes 2 and 3,,,,,,
,{},"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,,thermal_expansion,not_mentioned_in_text,not_available,,auto_filled_domain_placeholder,text,,"recrystallized after expansion, pilgering",,,STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_008_chunk4,,Tubes 2 and 3,,,,,,
,{},"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,,irradiation_creep,not_mentioned_in_text,not_available,,auto_filled_domain_placeholder,text,,"recrystallized after expansion, pilgering",,,STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_008_chunk4,,Tubes 2 and 3,,,,,,
,{},"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,,irradiation_swelling,not_mentioned_in_text,not_available,,auto_filled_domain_placeholder,text,,"recrystallized after expansion, pilgering",,,STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_008_chunk4,,Tubes 2 and 3,,,,,,
,{},"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,,corrosion,not_mentioned_in_text,not_available,,auto_filled_domain_placeholder,text,,"recrystallized after expansion, pilgering",,,STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_008_chunk4,,Tubes 2 and 3,,,,,,
,{},"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,high,hardening,"After subsequent pilgering. however, the texture and CSR of Tubes 2 and 3. which had been recrystallized after expansion, were significantly higher than in Tubes 1 and 4, which had been pilgered in the as-expanded condition.",judgement,,,text,,pilgered in as-expanded condition,"texture, CSR",,STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_008_chunk4,,Tubes 1 and 4,,,,,,
,{},"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,,density,not_mentioned_in_text,not_available,,auto_filled_domain_placeholder,text,,pilgered in as-expanded condition,,,STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_008_chunk4,,Tubes 1 and 4,,,,,,
,{},"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,,specific_heat,not_mentioned_in_text,not_available,,auto_filled_domain_placeholder,text,,pilgered in as-expanded condition,,,STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_008_chunk4,,Tubes 1 and 4,,,,,,
,{},"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,,thermal_conductivity,not_mentioned_in_text,not_available,,auto_filled_domain_placeholder,text,,pilgered in as-expanded condition,,,STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_008_chunk4,,Tubes 1 and 4,,,,,,
,{},"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,,elastoplastic_model,not_mentioned_in_text,not_available,,auto_filled_domain_placeholder,text,,pilgered in as-expanded condition,,,STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_008_chunk4,,Tubes 1 and 4,,,,,,
,{},"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,,thermal_expansion,not_mentioned_in_text,not_available,,auto_filled_domain_placeholder,text,,pilgered in as-expanded condition,,,STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_008_chunk4,,Tubes 1 and 4,,,,,,
,{},"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,,irradiation_creep,not_mentioned_in_text,not_available,,auto_filled_domain_placeholder,text,,pilgered in as-expanded condition,,,STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_008_chunk4,,Tubes 1 and 4,,,,,,
,{},"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,,irradiation_swelling,not_mentioned_in_text,not_available,,auto_filled_domain_placeholder,text,,pilgered in as-expanded condition,,,STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_008_chunk4,,Tubes 1 and 4,,,,,,
,{},"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,,corrosion,not_mentioned_in_text,not_available,,auto_filled_domain_placeholder,text,,pilgered in as-expanded condition,,,STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_008_chunk4,,Tubes 1 and 4,,,,,,
Zircaloy,{},"{'temp_C': 465, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",589c7b251f5e,high,hardening,"Tables 7 and 8 contain CSR and radial texture parameters obtained from Zircaloy tubing in both the stress relief annealed (465°C/870°F) and recrystallization annealed (677°C/1250°F) conditions, respectively.",judgement,,,text,,stress relief annealed,"CSR, radial texture parameter",,STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_008_chunk4,,tubing,,,,,,
Zircaloy,{},"{'temp_C': 465, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",589c7b251f5e,,density,not_mentioned_in_text,not_available,,auto_filled_domain_placeholder,text,,stress relief annealed,,,STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_008_chunk4,,tubing,,,,,,
Zircaloy,{},"{'temp_C': 465, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",589c7b251f5e,,specific_heat,not_mentioned_in_text,not_available,,auto_filled_domain_placeholder,text,,stress relief annealed,,,STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_008_chunk4,,tubing,,,,,,
Zircaloy,{},"{'temp_C': 465, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",589c7b251f5e,,thermal_conductivity,not_mentioned_in_text,not_available,,auto_filled_domain_placeholder,text,,stress relief annealed,,,STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_008_chunk4,,tubing,,,,,,
Zircaloy,{},"{'temp_C': 465, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",589c7b251f5e,,elastoplastic_model,not_mentioned_in_text,not_available,,auto_filled_domain_placeholder,text,,stress relief annealed,,,STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_008_chunk4,,tubing,,,,,,
Zircaloy,{},"{'temp_C': 465, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",589c7b251f5e,,thermal_expansion,not_mentioned_in_text,not_available,,auto_filled_domain_placeholder,text,,stress relief annealed,,,STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_008_chunk4,,tubing,,,,,,
Zircaloy,{},"{'temp_C': 465, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",589c7b251f5e,,irradiation_creep,not_mentioned_in_text,not_available,,auto_filled_domain_placeholder,text,,stress relief annealed,,,STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_008_chunk4,,tubing,,,,,,
Zircaloy,{},"{'temp_C': 465, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",589c7b251f5e,,irradiation_swelling,not_mentioned_in_text,not_available,,auto_filled_domain_placeholder,text,,stress relief annealed,,,STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_008_chunk4,,tubing,,,,,,
Zircaloy,{},"{'temp_C': 465, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",589c7b251f5e,,corrosion,not_mentioned_in_text,not_available,,auto_filled_domain_placeholder,text,,stress relief annealed,,,STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_008_chunk4,,tubing,,,,,,
Zircaloy,{},"{'temp_C': 465, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",589c7b251f5e,high,elastoplastic_model,"No. 5: Texture Parameter (f.) = 0.500, CSR = 1.31",measurement,,,Table 7,,stress relief annealed,CSR,,STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_008_chunk4,,tube,texture measurement,,1.31,,,
Zircaloy,{},"{'temp_C': 465, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",589c7b251f5e,high,elastoplastic_model,"No. 6: Texture Parameter (f.) = 0.504, CSR = 1.37",measurement,,,Table 7,,stress relief annealed,radial texture parameter,,STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_008_chunk4,,tube,texture measurement,,0.504,,,
Zircaloy,{},"{'temp_C': 465, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",589c7b251f5e,,density,not_mentioned_in_text,not_available,,auto_filled_domain_placeholder,Table 7,,stress relief annealed,,,STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_008_chunk4,,tube,,,,,,
Zircaloy,{},"{'temp_C': 465, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",589c7b251f5e,,specific_heat,not_mentioned_in_text,not_available,,auto_filled_domain_placeholder,Table 7,,stress relief annealed,,,STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_008_chunk4,,tube,,,,,,
Zircaloy,{},"{'temp_C': 465, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",589c7b251f5e,,thermal_conductivity,not_mentioned_in_text,not_available,,auto_filled_domain_placeholder,Table 7,,stress relief annealed,,,STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_008_chunk4,,tube,,,,,,
Zircaloy,{},"{'temp_C': 465, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",589c7b251f5e,,thermal_expansion,not_mentioned_in_text,not_available,,auto_filled_domain_placeholder,Table 7,,stress relief annealed,,,STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_008_chunk4,,tube,,,,,,
Zircaloy,{},"{'temp_C': 465, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",589c7b251f5e,,irradiation_creep,not_mentioned_in_text,not_available,,auto_filled_domain_placeholder,Table 7,,stress relief annealed,,,STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_008_chunk4,,tube,,,,,,
Zircaloy,{},"{'temp_C': 465, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",589c7b251f5e,,irradiation_swelling,not_mentioned_in_text,not_available,,auto_filled_domain_placeholder,Table 7,,stress relief annealed,,,STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_008_chunk4,,tube,,,,,,
Zircaloy,{},"{'temp_C': 465, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",589c7b251f5e,,corrosion,not_mentioned_in_text,not_available,,auto_filled_domain_placeholder,Table 7,,stress relief annealed,,,STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_008_chunk4,,tube,,,,,,
Zircaloy,{},"{'temp_C': 465, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",589c7b251f5e,,hardening,not_mentioned_in_text,not_available,,auto_filled_domain_placeholder,Table 7,,stress relief annealed,,,STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_008_chunk4,,tube,,,,,,
,{},"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,,elastoplastic_model,CSR versus radial texture parameter calculated by Eq 12 using a range of axial texture parameters,relationship,,,FIG. 5,,,CSR,,STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_008_chunk5,,,,,,,,
,{},"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,,elastoplastic_model,Calculated radial texture parameters,relationship,,,FIG. 6,,,radial texture parameter,,STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_008_chunk5,,,,,,,,
,{},"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,,elastoplastic_model,intermediate pass Q-values have a greater influence on final texture and CSR than final pass Q value,judgement,,,Conclusions,,pilger reduction,texture,,STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_008_chunk5,,,,,,,,
,{},"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,,thermal_expansion,one intermediate annealing temperature of 677°C (1250°F) was used,measurement,,,DISCUSSION,,intermediate annealing,temperature,°C,STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_008_chunk5,,,,°C,677.0,,,
Zr-2.5Nb,"{'Zr': {'value': 97.5, 'unit': 'wt%'}, 'Nb': {'value': 2.5, 'unit': 'wt%'}}","{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,,,Zr-2.5Nb,composition,,,Mechanical Properties,,,,,STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_008_chunk5,,,,,,,,
Zr-2.5Nb,{},"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,,corrosion,hydrogen concentration of the specimens ranges from 10 to 400 ppm,range,,,Mechanical Properties,,,hydrogen concentration,ppm,STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_008_chunk5,,,,ppm,,400.0,10.0,
Zr-2.5Nb,{},"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,,thermal_expansion,test temperature from room temperature to 573 K,range,,,Mechanical Properties,,,temperature,K,STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_008_chunk5,,,fracture toughness,K,,573.0,293.15,
,{},"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,,density,not_mentioned_in_text,not_available,,auto_filled_domain_placeholder,FIG. 5,,,,,STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_008_chunk5,,,,,,,,
,{},"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,,specific_heat,not_mentioned_in_text,not_available,,auto_filled_domain_placeholder,FIG. 5,,,,,STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_008_chunk5,,,,,,,,
,{},"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,,thermal_conductivity,not_mentioned_in_text,not_available,,auto_filled_domain_placeholder,FIG. 5,,,,,STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_008_chunk5,,,,,,,,
,{},"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,,irradiation_creep,not_mentioned_in_text,not_available,,auto_filled_domain_placeholder,FIG. 5,,,,,STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_008_chunk5,,,,,,,,
,{},"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,,irradiation_swelling,not_mentioned_in_text,not_available,,auto_filled_domain_placeholder,FIG. 5,,,,,STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_008_chunk5,,,,,,,,
,{},"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,,hardening,not_mentioned_in_text,not_available,,auto_filled_domain_placeholder,FIG. 5,,,,,STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_008_chunk5,,,,,,,,
Zircaloy,{},"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,,elastoplastic_model,Significant texture control and enhancement in stress relief annealed Zircaloy tubing,judgement,,,Conclusions,,stress relief annealing,texture,,STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_008_chunk5,,stress relief annealed tubing,,,,,,
Zircaloy,{},"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,,density,not_mentioned_in_text,not_available,,auto_filled_domain_placeholder,Conclusions,,stress relief annealing,,,STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_008_chunk5,,stress relief annealed tubing,,,,,,
Zircaloy,{},"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,,specific_heat,not_mentioned_in_text,not_available,,auto_filled_domain_placeholder,Conclusions,,stress relief annealing,,,STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_008_chunk5,,stress relief annealed tubing,,,,,,
Zircaloy,{},"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,,thermal_conductivity,not_mentioned_in_text,not_available,,auto_filled_domain_placeholder,Conclusions,,stress relief annealing,,,STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_008_chunk5,,stress relief annealed tubing,,,,,,
Zircaloy,{},"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,,thermal_expansion,not_mentioned_in_text,not_available,,auto_filled_domain_placeholder,Conclusions,,stress relief annealing,,,STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_008_chunk5,,stress relief annealed tubing,,,,,,
Zircaloy,{},"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,,irradiation_creep,not_mentioned_in_text,not_available,,auto_filled_domain_placeholder,Conclusions,,stress relief annealing,,,STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_008_chunk5,,stress relief annealed tubing,,,,,,
Zircaloy,{},"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,,irradiation_swelling,not_mentioned_in_text,not_available,,auto_filled_domain_placeholder,Conclusions,,stress relief annealing,,,STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_008_chunk5,,stress relief annealed tubing,,,,,,
Zircaloy,{},"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,,corrosion,not_mentioned_in_text,not_available,,auto_filled_domain_placeholder,Conclusions,,stress relief annealing,,,STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_008_chunk5,,stress relief annealed tubing,,,,,,
