alloy_name,composition,composition_raw,conditions,conditions_hash,confidence,domain,evidence_span,evidence极,metric_type,metric极,note,page_or_fig,process_step,property_name,raw_unit,source_id,specimen_state,test_type,unit,value,value_max,value_min,极 step
Zircaloy-4,"{'Sn': {'value': 1.22, 'unit': 'wt%'}}",1.22% Sn,"{'temp_C': 399, 'temp_K': 672, 'medium': None, 'pressure_MPa': None, 'stress_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",b9e396e94bec,0.9,irradiation_creep,F (1.22% Sn),,measurement,,,table,,steady state strain rate,1/h,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_040_chunk4,cladding,creep test,1/s,4.417e-08,,,
Zircaloy-4,"{'Sn': {'value': 1.22, 'unit': 'wt%'}}",1.22% Sn,"{'temp_C': 399, 'temp_K': 672, 'medium': None, 'pressure_MPa': None, 'stress_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",b9e396e94bec,0.9,irradiation_creep,F (1.22% Sn),,measurement,,,table,,steady state strain rate,1/h,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_040_chunk4,cladding,creep test,1/s,-0.02678,,,
Zircaloy-4,"{'Sn': {'value': 1.42, 'unit': 'wt%'}}",,"{'temp_C': 399, 'temp_K': 672, 'medium': None, 'pressure_MPa': None, 'stress_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",b9e396e94bec,,density,not_mentioned_in_text,,not_available,,auto_filled_domain_placeholder,table,,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_040_chunk4,cladding,,,,,,
Zircaloy-4,"{'Sn': {'value': 1.42, 'unit': 'wt%'}}",,"{'temp_C': 399, 'temp_K': 672, 'medium': None, 'pressure_MPa': None, 'stress_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",b9e396e94bec,,specific_heat,not_mentioned_in_text,,not_available,,auto_filled_domain_placeholder,table,,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_040_chunk4,cladding,,,,,,
Zircaloy-4,"{'Sn': {'value': 1.42, 'unit': 'wt%'}}",,"{'temp_C': 399, 'temp_K': 672, 'medium': None, 'pressure_MPa': None, 'stress_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",b9e396e94bec,,thermal_conductivity,not_mentioned_in_text,,not_available,,auto_filled_domain_placeholder,table,,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_040_chunk4,cladding,,,,,,
Zircaloy-4,"{'Sn': {'value': 1.42, 'unit': 'wt%'}}",,"{'temp_C': 399, 'temp_K': 672, 'medium': None, 'pressure_MPa': None, 'stress_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",b9e396e94bec,,elastoplastic_model,not_mentioned_in_text,,not_available,,auto_filled_domain_placeholder,table,,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_040_chunk4,cladding,,,,,,
Zircaloy-4,"{'Sn': {'value': 1.42, 'unit': 'wt%'}}",,"{'temp_C': 399, 'temp_K': 672, 'medium': None, 'pressure_MPa': None, 'stress_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",b9e396e94bec,,thermal_expansion,not_mentioned_in_text,,not_available,,auto_filled_domain_placeholder,table,,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_040_chunk4,cladding,,,,,,
Zircaloy-4,"{'Sn': {'value': 1.42, 'unit': 'wt%'}}",,"{'temp_C': 399, 'temp_K': 672, 'medium': None, 'pressure_MPa': None, 'stress_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",b9e396e94bec,,irradiation_swelling,not_mentioned_in_text,,not_available,,auto_filled_domain_placeholder,table,,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_040_chunk4,cladding,,,,,,
Zircaloy-4,"{'Sn': {'value': 1.42, 'unit': 'wt%'}}",,"{'temp_C': 399, 'temp_K': 672, 'medium': None, 'pressure_MPa': None, 'stress_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",b9e396e94bec,,corrosion,not_mentioned_in_text,,not_available,,auto_filled_domain_placeholder,table,,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_040_chunk4,cladding,,,,,,
Zircaloy-4,"{'Sn': {'value': 1.42, 'unit': 'wt%'}}",,"{'temp_C': 399, 'temp_K': 672, 'medium': None, 'pressure_MPa': None, 'stress_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",b9e396e94bec,,hardening,not_mentioned_in_text,,not_available,,auto_filled_domain_placeholder,table,,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_040_chunk4,cladding,,,,,,
Zircaloy-4,"{'Sn': {'value': 1.22, 'unit': 'wt%'}}",1.22% Sn,"{'temp_C': 371, 'temp_K': 644, 'medium': None, 'pressure_MPa': None, 'stress_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",7dcb5813fbd2,0.9,irradiation_creep,F (1.22% Sn),,measurement,,,table,,steady state strain rate,1/h,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_040_chunk4,cladding,creep test,1/s,0.06194,,,
Zircaloy-4,"{'Sn': {'value': 1.22, 'unit': 'wt%'}}",1.22% Sn,"{'temp_C': 371, 'temp_K': 644, 'medium': None, 'pressure_MPa': None, 'stress_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",7dcb5813fbd2,0.9,irradiation_creep,F (1.22% Sn),,measurement,,,table,,steady state strain rate,1/h,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_040_chunk4,cladding,creep test,1/s,2.2e-09,,,
Zircaloy-4,"{'Sn': {'value': 1.22, 'unit': 'wt%'}}",1.22% Sn,"{'temp_C': 371, 'temp_K': 644, 'medium': None, 'pressure_MPa': None, 'stress_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",7dcb5813fbd2,0.9,irradiation_creep,F (1.22% Sn),,measurement,,,table,,steady state strain rate,1/h,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_040_chunk4,cladding,creep test,1/s,1.381e-08,,,
Zircaloy-4,"{'Sn': {'value': 1.22, 'unit': 'wt%'}}",1.22% Sn,"{'temp_C': 371, 'temp_K': 644, 'medium': None, 'pressure_MPa': None, 'stress_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",7dcb5813fbd2,0.9,irradiation_creep,F (1.22% Sn),,measurement,,,table,,steady state strain rate,1/h,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_040_chunk4,cladding,creep test,1/s,0.03111,,,
Zircaloy-4,"{'Sn': {'value': 1.22, 'unit': 'wt%'}}",1.22% Sn,"{'temp_C': 371, 'temp_K': 644, 'medium': None, 'pressure_MPa': None, 'stress_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",7dcb5813fbd2,0.9,irradiation_creep,F (1.22% Sn),,measurement,,,table,,steady state strain rate,1/h,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_040_chunk4,cladding,creep test,1/s,7.806e-09,,,
Zircaloy-4,"{'Sn': {'value': 1.22, 'unit': 'wt%'}}",1.22% Sn,"{'temp_C': 371, 'temp_K': 644, 'medium': None, 'pressure_MPa': None, 'stress_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",7dcb5813fbd2,0.9,irradiation_creep,F (1.22% Sn),,measurement,,,table,,steady state strain rate,1/h,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_040_chunk4,cladding,creep test,1/s,1.947e-09,,,
Zircaloy-4,"{'Sn': {'value': 1.22, 'unit': 'wt%'}}",,"{'temp_C': 371, 'temp_K': 644, 'medium': None, 'pressure_MPa': None, 'stress_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",7dcb5813fbd2,,density,not_mentioned_in_text,,not_available,,auto_filled_domain_placeholder,table,,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_040_chunk4,cladding,,,,,,
Zircaloy-4,"{'Sn': {'value': 1.22, 'unit': 'wt%'}}",,"{'temp_C': 371, 'temp_K': 644, 'medium': None, 'pressure_MPa': None, 'stress_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",7dcb5813fbd2,,specific_heat,not_mentioned_in_text,,not_available,,auto_filled_domain_placeholder,table,,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_040_chunk4,cladding,,,,,,
Zircaloy-4,"{'Sn': {'value': 1.22, 'unit': 'wt%'}}",,"{'temp_C': 371, 'temp_K': 644, 'medium': None, 'pressure_MPa': None, 'stress_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",7dcb5813fbd2,,thermal_conductivity,not_mentioned_in_text,,not_available,,auto_filled_domain_placeholder,table,,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_040_chunk4,cladding,,,,,,
Zircaloy-4,"{'Sn': {'value': 1.22, 'unit': 'wt%'}}",,"{'temp_C': 371, 'temp_K': 644, 'medium': None, 'pressure_MPa': None, 'stress_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",7dcb5813fbd2,,elastoplastic_model,not_mentioned_in_text,,not_available,,auto_filled_domain_placeholder,table,,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_040_chunk4,cladding,,,,,,
Zircaloy-4,"{'Sn': {'value': 1.22, 'unit': 'wt%'}}",,"{'temp_C': 371, 'temp_K': 644, 'medium': None, 'pressure_MPa': None, 'stress_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",7dcb5813fbd2,,thermal_expansion,not_mentioned_in_text,,not_available,,auto_filled_domain_placeholder,table,,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_040_chunk4,cladding,,,,,,
Zircaloy-4,"{'Sn': {'value': 1.22, 'unit': 'wt%'}}",,"{'temp_C': 371, 'temp_K': 644, 'medium': None, 'pressure_MPa': None, 'stress_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",7dcb5813fbd2,,irradiation_swelling,not_mentioned_in_text,,not_available,,auto_filled_domain_placeholder,table,,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_040_chunk4,cladding,,,,,,
Zircaloy-4,"{'Sn': {'value': 1.22, 'unit': 'wt%'}}",,"{'temp_C': 371, 'temp_K': 644, 'medium': None, 'pressure_MPa': None, 'stress_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",7dcb5813fbd2,,corrosion,not_mentioned_in_text,,not_available,,auto_filled_domain_placeholder,table,,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_040_chunk4,cladding,,,,,,
Zircaloy-4,"{'Sn': {'value': 1.22, 'unit': 'wt%'}}",,"{'temp_C': 371, 'temp_K': 644, 'medium': None, 'pressure_MPa': None, 'stress_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",7dcb5813fbd2,,hardening,not_mentioned_in_text,,not_available,,auto_filled_domain_placeholder,table,,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_040_chunk4,cladding,,,,,,
,"{'Sn': {'value': 1.54, 'unit': 'wt%'}}",,"{'temperature': None, 'stress': None, 'strain': None, 'strain_rate': None, 'environment': None, 'irradiation_dose': None, 'time': None, 'stress_ratio': '0:1'}",afe62d9b23dd,,elastoplastic_model,0:1 Strain Ratio R,,measurement,,,Table 5,CWSR,strain ratio R,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_040_chunk5,cladding,creep,,0.36,,,
,"{'Sn': {'value': 1.52, 'unit': 'wt%'}}",,"{'temperature': None, 'stress': None, 'strain': None, 'strain_rate': None, 'environment': None, 'irradiation_dose': None, 'time': None, 'stress_ratio': '0:1'}",afe62d9b23dd,,elastoplastic_model,0:1 Strain Ratio R,,measurement,,,Table 5,CWSR,strain ratio R,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_040_chunk5,cladding,creep,,0.25,,,
,"{'Sn': {'value': 1.5, 'unit': 'wt%'}}",,"{'temperature': None, 'stress': None, 'strain': None, 'strain_rate': None, 'environment': None, 'irradiation_dose': None, 'time': None, 'stress_ratio': '0:1'}",afe62d9b23dd,,elastoplastic_model,0:1 Strain Ratio R,,measurement,,,Table 5,CWSR,strain ratio R,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_040_chunk5,cladding,creep,,0.48,,,
,"{'Sn': {'value': 1.54, 'unit': 'wt%'}}",,"{'temperature': None, 'stress': None, 'strain': None, 'strain_rate': None, 'environment': None, 'irradiation_dose': None, 'time': None, 'stress_ratio': '0:1'}",afe62d9b23dd,,density,not_mentioned_in_text,,not_available,,auto_filled_domain_placeholder,Table 5,CWSR,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_040_chunk5,cladding,,,,,,
,"{'Sn': {'value': 1.54, 'unit': 'wt%'}}",,"{'temperature': None, 'stress': None, 'strain': None, 'strain_rate': None, 'environment': None, 'irradiation_dose': None, 'time': None, 'stress_ratio': '0:1'}",afe62d9b23dd,,specific_heat,not_mentioned_in_text,,not_available,,auto_filled_domain_placeholder,Table 5,CWSR,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_040_chunk5,cladding,,,,,,
,"{'Sn': {'value': 1.54, 'unit': 'wt%'}}",,"{'temperature': None, 'stress': None, 'strain': None, 'strain_rate': None, 'environment': None, 'irradiation_dose': None, 'time': None, 'stress_ratio': '0:1'}",afe62d9b23dd,,thermal_conductivity,not_mentioned_in_text,,not_available,,auto_filled_domain_placeholder,Table 5,CWSR,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_040_chunk5,cladding,,,,,,
,"{'Sn': {'value': 1.54, 'unit': 'wt%'}}",,"{'temperature': None, 'stress': None, 'strain': None, 'strain_rate': None, 'environment': None, 'irradiation_dose': None, 'time': None, 'stress_ratio': '0:1'}",afe62d9b23dd,,thermal_expansion,not_mentioned_in_text,,not_available,,auto_filled_domain_placeholder,Table 5,CWSR,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_040_chunk5,cladding,,,,,,
,"{'Sn': {'value': 1.54, 'unit': 'wt%'}}",,"{'temperature': None, 'stress': None, 'strain': None, 'strain_rate': None, 'environment': None, 'irradiation_dose': None, 'time': None, 'stress_ratio': '0:1'}",afe62d9b23dd,,irradiation_creep,not_mentioned_in_text,,not_available,,auto_filled_domain_placeholder,Table 5,CWSR,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_040_chunk5,cladding,,,,,,
,"{'Sn': {'value': 1.54, 'unit': 'wt%'}}",,"{'temperature': None, 'stress': None, 'strain': None, 'strain_rate': None, 'environment': None, 'irradiation_dose': None, 'time': None, 'stress_ratio': '0:1'}",afe62d9b23dd,,irradiation_swelling,not_mentioned_in_text,,not_available,,auto_filled_domain_placeholder,Table 5,CWSR,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_040_chunk5,cladding,,,,,,
,"{'Sn': {'value': 1.54, 'unit': 'wt%'}}",,"{'temperature': None, 'stress': None, 'strain': None, 'strain_rate': None, 'environment': None, 'irradiation_dose': None, 'time': None, 'stress_ratio': '0:1'}",afe62d9b23dd,,corrosion,not_mentioned_in_text,,not_available,,auto_filled_domain_placeholder,Table 5,CWSR,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_040_chunk5,cladding,,,,,,
,"{'Sn': {'value': 1.54, 'unit': 'wt%'}}",,"{'temperature': None, 'stress': None, 'strain': None, 'strain_rate': None, 'environment': None, 'irradiation_dose': None, 'time': None, 'stress_ratio': '0:1'}",afe62d9b23dd,,hardening,not_mentioned_in_text,,not_available,,auto_filled_domain_placeholder,Table 5,CWSR,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_040_chunk5,cladding,,,,,,
,"{'Sn': {'value': 1.52, 'unit': 'wt%'}}",,"{'temperature': None, 'stress': None, 'strain': None, 'strain_rate': None, 'environment': None, 'irradiation_dose': None, 'time': None}",77d54fa74241,,,"Tin Content, %",,measurement,,,Table 5,CWSR,tin content,%,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_040_chunk5,cladding,creep,wt%,1.52,,,
,"{'Sn': {'value': 1.5, 'unit': 'wt%'}}",,"{'temperature': None, 'stress': None, 'strain': None, 'strain_rate': None, 'environment': None, 'irradiation_dose': None, 'time': None}",77d54fa74241,,,"Tin Content, %",,measurement,,,Table 5,CWSR,tin content,%,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_040_chunk5,cladding,creep,wt%,1.5,,,
,"{'Sn': {'value': 1.45, 'unit': 'wt%'}}",,"{'temperature': None, 'stress': None, 'strain': None, 'strain_rate': None, 'environment': None, 'irradiation_dose': None, 'time': None}",77d54fa74241,,,"Tin Content, %",,measurement,,,Table 5,CWSR,tin content,%,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_040_chunk5,cladding,creep,wt%,1.45,,,
,"{'Sn': {'value': 1.52, 'unit': 'wt%'}}",,"{'temperature': None, 'stress': None, 'strain': None, 'strain_rate': None, 'environment': None, 'irradiation_dose': None, 'time': None}",77d54fa74241,,density,not_mentioned_in_text,,not_available,,auto_filled_domain_placeholder,Table 5,CWSR,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_040_chunk5,cladding,,,,,,
,"{'Sn': {'value': 1.52, 'unit': 'wt%'}}",,"{'temperature': None, 'stress': None, 'strain': None, 'strain_rate': None, 'environment': None, 'irradiation_dose': None, 'time': None}",77d54fa74241,,specific_heat,not_mentioned_in_text,,not_available,,auto_filled_domain_placeholder,Table 5,CWSR,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_040_chunk5,cladding,,,,,,
,"{'Sn': {'value': 1.52, 'unit': 'wt%'}}",,"{'temperature': None, 'stress': None, 'strain': None, 'strain_rate': None, 'environment': None, 'irradiation_dose': None, 'time': None}",77d54fa74241,,thermal_conductivity,not_mentioned_in_text,,not_available,,auto_filled_domain_placeholder,Table 5,CWSR,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_040_chunk5,cladding,,,,,,
,"{'Sn': {'value': 1.52, 'unit': 'wt%'}}",,"{'temperature': None, 'stress': None, 'strain': None, 'strain_rate': None, 'environment': None, 'irradiation_dose': None, 'time': None}",77d54fa74241,,elastoplastic_model,not_mentioned_in_text,,not_available,,auto_filled_domain_placeholder,Table 5,CWSR,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_040_chunk5,cladding,,,,,,
,"{'Sn': {'value': 1.52, 'unit': 'wt%'}}",,"{'temperature': None, 'stress': None, 'strain': None, 'strain_rate': None, 'environment': None, 'irradiation_dose': None, 'time': None}",77d54fa74241,,thermal_expansion,not_mentioned_in_text,,not_available,,auto_filled_domain_placeholder,Table 5,CWSR,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_040_chunk5,cladding,,,,,,
,"{'Sn': {'value': 1.52, 'unit': 'wt%'}}",,"{'temperature': None, 'stress': None, 'strain': None, 'strain_rate': None, 'environment': None, 'irradiation_dose': None, 'time': None}",77d54fa74241,,irradiation_creep,not_mentioned_in_text,,not_available,,auto_filled_domain_placeholder,Table 5,CWSR,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_040_chunk5,cladding,,,,,,
,"{'Sn': {'value': 1.52, 'unit': 'wt%'}}",,"{'temperature': None, 'stress': None, 'strain': None, 'strain_rate': None, 'environment': None, 'irradiation_dose': None, 'time': None}",77d54fa74241,,irradiation_swelling,not_mentioned_in_text,,not_available,,auto_filled_domain_placeholder,Table 5,CWSR,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_040_chunk5,cladding,,,,,,
,"{'Sn': {'value': 1.52, 'unit': 'wt%'}}",,"{'temperature': None, 'stress': None, 'strain': None, 'strain_rate': None, 'environment': None, 'irradiation_dose': None, 'time': None}",77d54fa74241,,corrosion,not_mentioned_in_text,,not_available,,auto_filled_domain_placeholder,Table 5,CWSR,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_040_chunk5,cladding,,,,,,
,"{'Sn': {'value': 1.52, 'unit': 'wt%'}}",,"{'temperature': None, 'stress': None, 'strain': None, 'strain_rate': None, 'environment': None, 'irradiation_dose': None, 'time': None}",77d54fa74241,,hardening,not_mentioned_in_text,,not_available,,auto_filled_domain_placeholder,Table 5,CWSR,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_040_chunk5,cladding,,,,,,
,"{'Sn': {'value': 1.52, 'unit': 'wt%'}}",,"{'temperature': None, 'stress': None, 'strain': None, 'strain_rate': None, 'environment': None, 'irradiation_dose': None, 'time': None, 'method': 'Strain Ratios Method'}",ca52cd223a9d,,elastoplastic_model,R,,measurement,,,Table 5,CWSR,anisotropy parameter R,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_040_chunk5,cladding,creep,,0.24,,,
,"{'Sn': {'value': 1.52, 'unit': 'wt%'}}",,"{'temperature': None, 'stress': None, 'strain': None, 'strain_rate': None, 'environment': None, 'irradiation_dose': None, 'time': None, 'method': 'Strain Ratios Method'}",ca52cd223a9d,,elastoplastic_model,P,,measurement,,,Table 5,CWSR,anisotropy parameter P,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_040_chunk5,cladding,creep,,0.08,,,
,"{'Sn': {'value': 1.5, 'unit': 'wt%'}}",,"{'temperature': None, 'stress': None, 'strain': None, 'strain_rate': None, 'environment': None, 'irradiation_dose': None, 'time': None, 'method': 'Strain Ratios Method'}",ca52cd223a9d,,elastoplastic_model,R,,measurement,,,Table 5,CWSR,anisotropy parameter R,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_040_chunk5,cladding,creep,,0.44,,,
,"{'Sn': {'value': 1.5, 'unit': 'wt%'}}",,"{'temperature': None, 'stress': None, 'strain': None, 'strain_rate': None, 'environment': None, 'irradiation_dose': None, 'time': None, 'method': 'Strain Ratios Method'}",ca52cd223a9d,,elastoplastic_model,P,,measurement,,,Table 5,CWSR,anisotropy parameter P,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_040_chunk5,cladding,creep,,0.09,,,
,"{'Sn': {'value': 1.45, 'unit': 'wt%'}}",,"{'temperature': None, 'stress': None, 'strain': None, 'strain_rate': None, 'environment': None, 'irradiation_dose': None, 'time': None, 'method': 'Strain Ratios Method'}",ca52cd223a9d,,elastoplastic_model,R,,measurement,,,Table 5,CWSR,anisotropy parameter R,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_040_chunk5,cladding,creep,,0.36,,,
,"{'Sn': {'value': 1.52, 'unit': 'wt%'}}",,"{'temperature': None, 'stress': None, 'strain': None, 'strain_rate': None, 'environment': None, 'irradiation_dose': None, 'time': None, 'method': 'Strain Ratios Method'}",ca52cd223a9d,,density,not_mentioned_in_text,,not_available,,auto_filled_domain_placeholder,Table 5,CWSR,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_040_chunk5,cladding,,,,,,
,"{'Sn': {'value': 1.52, 'unit': 'wt%'}}",,"{'temperature': None, 'stress': None, 'strain': None, 'strain_rate': None, 'environment': None, 'irradiation_dose': None, 'time': None, 'method': 'Strain Ratios Method'}",ca52cd223a9d,,specific_heat,not_mentioned_in_text,,not_available,,auto_filled_domain_placeholder,Table 5,CWSR,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_040_chunk5,cladding,,,,,,
,"{'Sn': {'value': 1.52, 'unit': 'wt%'}}",,"{'temperature': None, 'stress': None, 'strain': None, 'strain_rate': None, 'environment': None, 'irradiation_dose': None, 'time': None, 'method': 'Strain Ratios Method'}",ca52cd223a9d,,thermal_conductivity,not_mentioned_in_text,,not_available,,auto_filled_domain_placeholder,Table 5,CWSR,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_040_chunk5,cladding,,,,,,
,"{'Sn': {'value': 1.52, 'unit': 'wt%'}}",,"{'temperature': None, 'stress': None, 'strain': None, 'strain_rate': None, 'environment': None, 'irradiation_dose': None, 'time': None, 'method': 'Strain Ratios Method'}",ca52cd223a9d,,thermal_expansion,not_mentioned_in_text,,not_available,,auto_filled_domain_placeholder,Table 5,CWSR,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_040_chunk5,cladding,,,,,,
,"{'Sn': {'value': 1.52, 'unit': 'wt%'}}",,"{'temperature': None, 'stress': None, 'strain': None, 'strain_rate': None, 'environment': None, 'irradiation_dose': None, 'time': None, 'method': 'Strain Ratios Method'}",ca52cd223a9d,,irradiation_creep,not_mentioned_in_text,,not_available,,auto_filled_domain_placeholder,Table 5,CWSR,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_040_chunk5,cladding,,,,,,
,"{'Sn': {'value': 1.52, 'unit': 'wt%'}}",,"{'temperature': None, 'stress': None, 'strain': None, 'strain_rate': None, 'environment': None, 'irradiation_dose': None, 'time': None, 'method': 'Strain Ratios Method'}",ca52cd223a9d,,irradiation_swelling,not_mentioned_in_text,,not_available,,auto_filled_domain_placeholder,Table 5,CWSR,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_040_chunk5,cladding,,,,,,
,"{'Sn': {'value': 1.52, 'unit': 'wt%'}}",,"{'temperature': None, 'stress': None, 'strain': None, 'strain_rate': None, 'environment': None, 'irradiation_dose': None, 'time': None, 'method': 'Strain Ratios Method'}",ca52cd223a9d,,corrosion,not_mentioned_in_text,,not_available,,auto_filled_domain_placeholder,Table 5,CWSR,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_040_chunk5,cladding,,,,,,
,"{'Sn': {'value': 1.52, 'unit': 'wt%'}}",,"{'temperature': None, 'stress': None, 'strain': None, 'strain_rate': None, 'environment': None, 'irradiation_dose': None, 'time': None, 'method': 'Strain Ratios Method'}",ca52cd223a9d,,hardening,not_mentioned_in_text,,not_available,,auto_filled_domain_placeholder,Table 5,CWSR,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_040_chunk5,cladding,,,,,,
,"{'Sn': {'value': 1.52, 'unit': 'wt%'}}",,"{'temperature': None, 'stress': None, 'strain': None, 'strain_rate': None, 'environment': None, 'irradiation_dose': None, 'time': None, 'method': 'Work Function', 'dissipative_work': '6.895e-3 MPa/h'}",62bc0adf007b,,elastoplastic_model, MPa,,measurement,,,Table 5,CWSR,generalized stress,MPa,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_040_chunk5,cladding,creep,MPa,212,,,
,"{'Sn': {'value': 1.5, 'unit': 'wt%'}}",,"{'temperature': None, 'stress': None, 'strain': None, 'strain_rate': None, 'environment': None, 'irradiation_dose': None, 'time': None, 'method': 'Work Function', 'dissipative_work': '6.895e-3 MPa/h'}",62bc0adf007b,,elastoplastic_model, MPa,,measurement,,,Table 5,CWSR,generalized stress,MPa,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_040_chunk5,cladding,creep,MPa,192,,,
