alloy_name,composition,composition_raw,conditions,conditions_hash,confidence,domain,evidence_span,metric_type,note,page_or_fig,process_step,process极,property_name,raw_unit,source_id,specimen_state,test_type,unit,value,value_max,value_min,极value
Zircaloy-4,{},,"{'temp_C': 648, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': 'slowest', 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",c2342c45854c,,irradiation_swelling,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,Text,,,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_039_chunk4,,,,,,,
Zircaloy-4,{},,"{'temp_C': 648, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': 'slowest', 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",c2342c45854c,,corrosion,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,Text,,,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_039_chunk4,,,,,,,
Zircaloy-4,{},,"{'temp_C': 648, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': 'slowest', 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",c2342c45854c,,hardening,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,Text,,,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_039_chunk4,,,,,,,
Zircaloy-4,{},,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,1.0,elastoplastic_model,Comparison of log stress versus log strain rate curves from tension-relaxation and creeprelaxation: (a) Zirc极oy-4 and (b) Zircaloy-2.,curve,,FIG. 13,tension-relaxation and creep-relaxation,,stress vs strain rate,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_039_chunk4,,relaxation,,,,,
Zircaloy-4,{},,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,,density,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,FIG. 13,tension-relaxation and creep-relaxation,,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_039_chunk4,,,,,,,
Zircaloy-4,{},,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,,specific_heat,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,FIG. 13,tension-relaxation and creep-relaxation,,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_039_chunk4,,,,,,,
Zircaloy-4,{},,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,,thermal_conductivity,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,FIG. 13,tension-relaxation and creep-relaxation,,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_039_chunk4,,,,,,,
Zircaloy-4,{},,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,,thermal_expansion,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,FIG. 13,tension-relaxation and creep-relaxation,,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_039_chunk4,,,,,,,
Zircaloy-4,{},,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,,irradiation_creep,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,FIG. 13,tension-relaxation and creep-relaxation,,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_039_chunk4,,,,,,,
Zircaloy-4,{},,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,,irradiation_swelling,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,FIG. 13,tension-relaxation and creep-relaxation,,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_039_chunk4,,,,,,,
Zircaloy-4,{},,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,,corrosion,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,FIG. 13,tension-relaxation and creep-relaxation,,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_039_chunk4,,,,,,,
Zircaloy-4,{},,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,,hardening,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,FIG. 13,tension-relaxation and creep-relaxation,,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_039_chunk4,,,,,,,
Zircaloy-2,{},,"{'temp极C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",e357f3f8744c,1.0,elastoplastic_model,Comparison of log stress versus log strain rate curves from tension-relaxation and creeprelaxation: (a) Zircaloy-4 and (b) Zircaloy-2.,curve,,FIG. 13,tension-relaxation and creep-relaxation,,stress vs strain rate,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_039_chunk4,,relaxation,,,,,
Zircaloy-2,{},,"{'temp极C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",e357f3f8744c,,density,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,FIG. 13,tension-relaxation and creep-relaxation,,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_039_chunk4,,,,,,,
Zircaloy-2,{},,"{'temp极C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",e357f3f8744c,,specific_heat,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,FIG. 13,tension-relaxation and creep-relaxation,,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_039_chunk4,,,,,,,
Zircaloy-2,{},,"{'temp极C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",e357f3f8744c,,thermal_conductivity,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,FIG. 13,tension-relaxation and creep-relaxation,,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_039_chunk4,,,,,,,
Zircaloy-2,{},,"{'temp极C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",e357f3f8744c,,thermal_expansion,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,FIG. 13,tension-relaxation and creep-relaxation,,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_039_chunk4,,,,,,,
Zircaloy-2,{},,"{'temp极C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",e357f3f8744c,,irradiation_creep,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,FIG. 13,tension-relaxation and creep-relaxation,,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_039_chunk4,,,,,,,
Zircaloy-2,{},,"{'temp极C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",e357f3f8744c,,irradiation_swelling,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,FIG. 13,tension-relaxation and creep-relaxation,,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_039_chunk4,,,,,,,
Zircaloy-2,{},,"{'temp极C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",e357f3f8744c,,corrosion,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,FIG. 13,tension-relaxation and creep-relaxation,,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_039_chunk4,,,,,,,
Zircaloy-2,{},,"{'temp极C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",e357f3f8744c,,hardening,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,FIG. 13,tension-relaxation and creep-relaxation,,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_039_chunk4,,,,,,,
Zircaloy-4,{},,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': 'slower', 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",b9a056e37eef,1.0,elastoplastic_model,the curve with slower initial strain rate is located to the left in the figure without regard to the type of deformation before relaxation,judgement,,Text,relaxation,,curve position,,STP极23-EB-Zirconium in the Nuclear Industry_8th Volume_039_chunk4,,load relaxation,,,,,
Zircaloy-4,{},,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': 'slower', 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",b9a056e37eef,,density,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,Text,relaxation,,,,STP极23-EB-Zirconium in the Nuclear Industry_8th Volume_039_chunk4,,,,,,,
Zircaloy-4,{},,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': 'slower', 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",b9a056e37eef,,specific_heat,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,Text,relaxation,,,,STP极23-EB-Zirconium in the Nuclear Industry_8th Volume_039_chunk4,,,,,,,
Zircaloy-4,{},,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': 'slower', 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",b9a056e37eef,,thermal_conductivity,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,Text,relaxation,,,,STP极23-EB-Zirconium in the Nuclear Industry_8th Volume_039_chunk4,,,,,,,
Zircaloy-4,{},,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': 'slower', 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",b9a056e37eef,,thermal_expansion,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,Text,relaxation,,,,STP极23-EB-Zirconium in the Nuclear Industry_8th Volume_039_chunk4,,,,,,,
Zircaloy-4,{},,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': 'slower', 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",b9a056e37eef,,irradiation_creep,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,Text,relaxation,,,,STP极23-EB-Zirconium in the Nuclear Industry_8th Volume_039_chunk4,,,,,,,
Zircaloy-4,{},,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': 'slower', 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",b9a056e37eef,,irradiation_swelling,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,Text,relaxation,,,,STP极23-EB-Zirconium in the Nuclear Industry_8th Volume_039_chunk4,,,,,,,
Zircaloy-4,{},,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': 'slower', 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",b9a056e37eef,,corrosion,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,Text,relaxation,,,,STP极23-EB-Zirconium in the Nuclear Industry_8th Volume_039_chunk4,,,,,,,
Zircaloy-4,{},,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': 'slower', 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",b9a056e37eef,,hardening,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,Text,relaxation,,,,STP极23-EB-Zirconium in the Nuclear Industry_8th Volume_039_chunk4,,,,,,,
Zircaloy-4,{},,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, '极time_h': None, 'atmosphere': None}",8655d3aad1d5,1.0,elastoplastic_model,the curvature of all the curves is nearly the same,judgement,,Text,relaxation,,curve curvature,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_039_chunk4,,load relaxation,,,,,
Zircaloy-4,{},,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, '极time_h': None, 'atmosphere': None}",8655d3aad1d5,,density,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,Text,relaxation,,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_039_chunk4,,,,,,,
Zircaloy-4,{},,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, '极time_h': None, 'atmosphere': None}",8655d3aad1d5,,specific_heat,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,Text,relaxation,,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_039_chunk4,,,,,,,
Zircaloy-4,{},,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, '极time_h': None, 'atmosphere': None}",8655d3aad1d5,,thermal_conductivity,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,Text,relaxation,,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_039_chunk4,,,,,,,
Zircaloy-4,{},,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, '极time_h': None, 'atmosphere': None}",8655d3aad1d5,,thermal_expansion,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,Text,relaxation,,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_039_chunk4,,,,,,,
Zircaloy-4,{},,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, '极time_h': None, 'atmosphere': None}",8655d3aad1d5,,irradiation_creep,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,Text,relaxation,,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_039_chunk4,,,,,,,
Zircaloy-4,{},,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, '极time_h': None, 'atmosphere': None}",8655d3aad1d5,,irradiation_swelling,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,Text,relaxation,,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_039_chunk4,,,,,,,
Zircaloy-4,{},,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, '极time_h': None, 'atmosphere': None}",8655d3aad1d5,,corrosion,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,Text,relaxation,,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_039_chunk4,,,,,,,
Zircaloy-4,{},,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, '极time_h': None, 'atmosphere': None}",8655d3aad1d5,,hardening,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,Text,relaxation,,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_039_chunk4,,,,,,,
Zircaloy-2,{},,"{'temp_C': 648, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",3d78339497ad,1.0,elastoplastic_model,Log stress versus log strain rate curves derived from load relaxation after different stages of creep at 648 K: (a) Zircaloy4 and (b) Zircaloy-2.,curve,,FIG. 14,load relaxation after creep,,stress vs strain rate,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_极39_chunk4,,creep-relaxation,,,,,
Zircaloy-2,{},,"{'temp_C': 648, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",3d78339497ad,,density,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,FIG. 14,load relaxation after creep,,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_极39_chunk4,,,,,,,
Zircaloy-2,{},,"{'temp_C': 648, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",3d78339497ad,,specific_heat,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,FIG. 14,load relaxation after creep,,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_极39_chunk4,,,,,,,
Zircaloy-2,{},,"{'temp_C': 648, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",3d78339497ad,,thermal_conductivity,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,FIG. 14,load relaxation after creep,,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_极39_chunk4,,,,,,,
Zircaloy-2,{},,"{'temp_C': 648, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",3d78339497ad,,thermal_expansion,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,FIG. 14,load relaxation after creep,,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_极39_chunk4,,,,,,,
Zircaloy-2,{},,"{'temp_C': 648, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",3d78339497ad,,irradiation_creep,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,FIG. 14,load relaxation after creep,,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_极39_chunk4,,,,,,,
Zircaloy-2,{},,"{'temp_C': 648, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",3d78339497ad,,irradiation_swelling,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,FIG. 14,load relaxation after creep,,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_极39_chunk4,,,,,,,
Zircaloy-2,{},,"{'temp_C': 648, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",3d78339497ad,,corrosion,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,FIG. 14,load relaxation after creep,,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_极39_chunk4,,,,,,,
Zircaloy-2,{},,"{'temp_C': 648, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",3d78339497ad,,hardening,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,FIG. 14,load relaxation after creep,,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_极39_chunk4,,,,,,,
Zircaloy-4,{},,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': 8.3e-05, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",63e5fe35c3c2,,elastoplastic_model,tension-relaxation tests with initial strain rate 8.3×10⁻⁵ s⁻¹,measurement,,Figure 18,,,initial strain rate,s⁻¹,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_039_chunk5,,tension-relaxation,s⁻¹,8.3e-05,,,
Zircaloy-4,{},,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': 8.3e-05, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",63e5fe35c3c2,,density,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,Figure 18,,,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_039_chunk5,,,,,,,
Zircaloy-4,{},,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': 8.3e-05, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",63e5fe35c3c2,,specific_heat,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,Figure 18,,,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_039_chunk5,,,,,,,
Zircaloy-4,{},,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': 8.3e-05, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",63e5fe35c3c2,,thermal_conductivity,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,Figure 18,,,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_039_chunk5,,,,,,,
Zircaloy-4,{},,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': 8.3e-05, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",63e5fe35c3c2,,thermal_expansion,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,Figure 18,,,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_039_chunk5,,,,,,,
Zircaloy-4,{},,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': 8.3e-05, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",63e5fe35c3c2,,irradiation_creep,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,Figure 18,,,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_039_chunk5,,,,,,,
Zircaloy-4,{},,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': 8.3e-05, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",63e5fe35c3c2,,irradiation_swelling,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,Figure 18,,,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_039_chunk5,,,,,,,
Zircaloy-4,{},,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': 8.3e-05, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",63e5fe35c3c2,,corrosion,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,Figure 18,,,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_039_chunk5,,,,,,,
Zircaloy-4,{},,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': 8.3e-05, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",63e5fe35c3c2,,hardening,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,Figure 18,,,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_039_chunk5,,,,,,,
Zircaloy-4,{},,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': 8.3e-06, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",6f64d555ce80,,elastoplastic_model,tension-relaxation tests at 8.3×10⁻⁶ and 8.3×10⁻⁷ s⁻¹,measurement,,Figure 18,,,initial strain rate,s⁻¹,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_039_chunk5,,tension-relaxation,s⁻¹,8.3e-06,,,
Zircaloy-4,{},,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': 8.3e-06, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",6f64d555ce80,,density,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,Figure 18,,,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_039_chunk5,,,,,,,
Zircaloy-4,{},,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': 8.3e-06, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",6f64d555ce80,,specific_heat,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,Figure 18,,,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_039_chunk5,,,,,,,
Zircaloy-4,{},,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': 8.3e-06, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",6f64d555ce80,,thermal_conductivity,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,Figure 18,,,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_039_chunk5,,,,,,,
Zircaloy-4,{},,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': 8.3e-06, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",6f64d555ce80,,thermal_expansion,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,Figure 18,,,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_039_chunk5,,,,,,,
Zircaloy-4,{},,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': 8.3e-06, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",6f64d555ce80,,irradiation_creep,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,Figure 18,,,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_039_chunk5,,,,,,,
Zircaloy-4,{},,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': 8.3e-06, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",6f64d555ce80,,irradiation_swelling,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,Figure 18,,,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_039_chunk5,,,,,,,
Zircaloy-4,{},,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': 8.3e-06, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",6f64d555ce80,,corrosion,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,Figure 18,,,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_039_chunk5,,,,,,,
Zircaloy-4,{},,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': 8.3e-06, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",6f64d555ce80,,hardening,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,Figure 18,,,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_039_chunk5,,,,,,,
Zircaloy-4,{},,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': 8.3e-07, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",5ba2706be368,,elastoplastic_model,tension-relaxation tests at 8.3×10⁻⁶ and 8.3×10⁻⁷ s⁻¹,measurement,,Figure 18,,,initial strain rate,s⁻¹,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_039_chunk5,,tension-relaxation,s⁻¹,8.3e-07,,,
Zircaloy-4,{},,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': 8.3e-07, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",5ba2706be368,,density,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,Figure 18,,,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_039_chunk5,,,,,,,
