alloy_name,composition,composition_raw,conditions,conditions_hash,confidence,domain,evidence_span,metric_type,note,page_or_fig,process_step,property_name,raw_unit,source_id,specimen_state,test_type,unit,value,value_max,value_min,极
Zircaloy-4,{},,"{'temp_C': None, 'medium': 'liquid nitrogen', 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",b4deb058afeb,,irradiation_swelling,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,Figure 6,annealing,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_033_chunk3,annealed,,,,,,
Zircaloy-4,{},,"{'temp_C': None, 'medium': 'liquid nitrogen', 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",b4deb058afeb,,corrosion,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,Figure 6,annealing,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_033_chunk3,annealed,,,,,,
Zircaloy-4,{},,"{'temp_C': 900, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",484ef3a5f9f4,,hardening,The increase in magnetization is observed for heat treatment above 900°C,judgement,,text,heat treatment,magnetization,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_033_chunk3,,,,,,,
Zircaloy-4,{},,"{'temp_C': 900, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",484ef3a5f9f4,,density,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,text,heat treatment,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_033_chunk3,,,,,,,
Zircaloy-4,{},,"{'temp_C': 900, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",484ef3a5f9f4,,specific_heat,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,text,heat treatment,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_033_chunk3,,,,,,,
Zircaloy-4,{},,"{'temp_C': 900, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",484ef3a5f9f4,,thermal_conductivity,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,text,heat treatment,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_033_chunk3,,,,,,,
Zircaloy-4,{},,"{'temp_C': 900, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",484ef3a5f9f4,,elastoplastic_model,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,text,heat treatment,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_033_chunk3,,,,,,,
Zircaloy-4,{},,"{'temp_C': 900, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",484ef3a5f9f4,,thermal_expansion,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,text,heat treatment,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_033_chunk3,,,,,,,
Zircaloy-4,{},,"{'temp_C': 900, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",484ef3a5f9f4,,irradiation_creep,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,text,heat treatment,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_033_chunk3,,,,,,,
Zircaloy-4,{},,"{'temp_C': 900, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",484ef3a5f9f4,,irradiation_swelling,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,text,heat treatment,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_033_chunk3,,,,,,,
Zircaloy-4,{},,"{'temp_C': 900, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",484ef3a5f9f4,,corrosion,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,text,heat treatment,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_033_chunk3,,,,,,,
Zircaloy-4,{},,"{'temp_C': 830, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",205661f9c4d6,,hardening,precipitates appearing at 830°C seem to disappear during annealing,judgement,,text,annealing,precipitate presence,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_033_chunk3,,,,,,,
Zircaloy-4,{},,"{'temp_C': 830, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",205661f9c4d6,,density,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,text,annealing,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_033_chunk3,,,,,,,
Zircaloy-4,{},,"{'temp_C': 830, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",205661f9c4d6,,specific_heat,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,text,annealing,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_033_chunk3,,,,,,,
Zircaloy-4,{},,"{'temp_C': 830, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",205661f9c4d6,,thermal_conductivity,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,text,annealing,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_033_chunk3,,,,,,,
Zircaloy-4,{},,"{'temp_C': 830, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",205661f9c4d6,,elastoplastic_model,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,text,annealing,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_033_chunk3,,,,,,,
Zircaloy-4,{},,"{'temp_C': 830, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",205661f9c4d6,,thermal_expansion,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,text,annealing,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_033_chunk3,,,,,,,
Zircaloy-4,{},,"{'temp_C': 830, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",205661f9c4d6,,irradiation_creep,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,text,annealing,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_033_chunk3,,,,,,,
Zircaloy-4,{},,"{'temp_C': 830, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",205661f9c4d6,,irradiation_swelling,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,text,annealing,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_033_chunk3,,,,,,,
Zircaloy-4,{},,"{'temp_C': 830, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",205661f9c4d6,,corrosion,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,text,annealing,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_033_chunk3,,,,,,,
Zircaloy-4,{},,"{'temp_C': 1030, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",2d4f4c6f0139,,hardening,those appearing at 1030°C still remained even during annealing,judgement,,text,annealing,precipitate presence,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_033_chunk3,,,,,,,
Zircaloy-4,{},,"{'temp_C': 1030, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",2d4f4c6f0139,,density,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,text,annealing,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_033_chunk3,,,,,,,
Zircaloy-4,{},,"{'temp_C': 1030, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",2d4f4c6f0139,,specific_heat,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,text,annealing,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_033_chunk3,,,,,,,
Zircaloy-4,{},,"{'temp_C': 1030, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",2d4f4c6f0139,,thermal_conductivity,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,text,annealing,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_033_chunk3,,,,,,,
Zircaloy-4,{},,"{'temp_C': 1030, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",2d4f4c6f0139,,elastoplastic_model,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,text,annealing,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_033_chunk3,,,,,,,
Zircaloy-4,{},,"{'temp_C': 1030, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",2d4f4c6f0139,,thermal_expansion,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,text,annealing,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_033_chunk3,,,,,,,
Zircaloy-4,{},,"{'temp_C': 1030, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",2d4f4c6f0139,,irradiation_creep,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,text,annealing,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_033_chunk3,,,,,,,
Zircaloy-4,{},,"{'temp_C': 1030, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",2d4f4c6f0139,,irradiation_swelling,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,text,annealing,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_033_chunk3,,,,,,,
Zircaloy-4,{},,"{'temp_C': 1030, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",2d4f4c6f0139,,corrosion,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,text,annealing,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_033_chunk3,,,,,,,
Zircaloy-4,{},,"{'temp_C': 650, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",83f82539a26c,,hardening,magnetization for 650°C annealing closely resembles that of Zircaloy-4 as-received,comparison,,text,annealing,magnetization,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_033_chunk3,annealed,magnetization measurement,,,,,
Zircaloy-4,{},,"{'temp_C': 650, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",83f82539a26c,,density,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,text,annealing,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_033_chunk3,annealed,,,,,,
Zircaloy-4,{},,"{'temp_C': 650, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",83f82539a26c,,specific_heat,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,text,annealing,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_033_chunk3,annealed,,,,,,
Zircaloy-4,{},,"{'temp_C': 650, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",83f82539a26c,,thermal_conductivity,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,text,annealing,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_033_chunk3,annealed,,,,,,
Zircaloy-4,{},,"{'temp_C': 650, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",83f82539a26c,,elastoplastic_model,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,text,annealing,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_033_chunk3,annealed,,,,,,
Zircaloy-4,{},,"{'temp_C': 650, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",83f82539a26c,,thermal_expansion,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,text,annealing,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_033_chunk3,annealed,,,,,,
Zircaloy-4,{},,"{'temp_C': 650, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",83f82539a26c,,irradiation_creep,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,text,annealing,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_033_chunk3,annealed,,,,,,
Zircaloy-4,{},,"{'temp_C': 650, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",83f82539a26c,,irradiation_swelling,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,text,annealing,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_033_chunk3,annealed,,,,,,
Zircaloy-4,{},,"{'temp_C': 650, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",83f82539a26c,,corrosion,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,text,annealing,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_033_chunk3,annealed,,,,,,
Zircaloy-4,{},,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,,hardening,"The estimated particle size from Figs. 7a through e were 20.5, 17.5, 13.9, 15.4, and 15.6 Å",measurement,,text,,particle size,Å,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_033_chunk3,,,nm,2.05,,,
Zircaloy-4,{},,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,,hardening,"The estimated particle size from Figs. 7a through e were 20.5, 17.5, 13.9, 15.4, and 15.6 Å",measurement,,text,,particle size,Å,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_033_chunk3,,,nm,1.75,,,
Zircaloy-4,{},,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,,hardening,"The estimated particle size from Figs. 7a through e were 极.5, 17.5, 13.9, 15.4, and 15.6 Å",measurement,,text,,particle size,Å,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_033_chunk3,,,nm,1.54,,,
Zircaloy-4,{},,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,,hardening,"The estimated particle size from Figs. 7a through e were 20.5, 17.5, 13.9, 15.4, and 15.6 Å",measurement,,text,,particle size,Å,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_033_chunk3,,,nm,1.56,,,
Zircaloy-4,{},,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,,density,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,text,,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_033_chunk3,,,,,,,
Zircaloy-4,{},,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,,specific_heat,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,text,,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_033_chunk3,,,,,,,
Zircaloy-4,{},,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,,thermal_conductivity,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,text,,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_033_chunk3,,,,,,,
Zircaloy-4,{},,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,,elastoplastic_model,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,text,,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_033_chunk3,,,,,,,
Zircaloy-4,{},,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,,thermal_expansion,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,text,,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_033_chunk3,,,,,,,
Zircaloy-4,{},,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,,irradiation_creep,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,text,,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_033_chunk3,,,,,,,
Zircaloy-4,{},,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,,irradiation_swelling,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,text,,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_033_chunk3,,,,,,,
Zircaloy-4,{},,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,,corrosion,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,text,,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_033_chunk3,,,,,,,
Zircaloy-4,{},,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, '极': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",49a0e61df426,,hardening,"The estimated particle size from Figs. 7a through e were 20.5, 17.5, 13.9, 15.4, and 15.6 Å",measurement,,text,,particle size,Å,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_033_chunk3,,,nm,1.39,,,
Zircaloy-4,{},,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, '极': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",49a0e61df426,,density,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,text,,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_033_chunk3,,,,,,,
Zircaloy-4,{},,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, '极': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",49a0e61df426,,specific_heat,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,text,,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_033_chunk3,,,,,,,
Zircaloy-4,{},,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, '极': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",49a0e61df426,,thermal_conductivity,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,text,,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_033_chunk3,,,,,,,
Zircaloy-4,{},,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, '极': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",49a0e61df426,,elastoplastic_model,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,text,,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_033_chunk3,,,,,,,
Zircaloy-4,{},,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, '极': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",49a0e61df426,,thermal_expansion,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,text,,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_033_chunk3,,,,,,,
Zircaloy-4,{},,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, '极': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",49a0e61df426,,irradiation_creep,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,text,,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_033_chunk3,,,,,,,
Zircaloy-4,{},,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, '极': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",49a0e61df426,,irradiation_swelling,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,text,,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_033_chunk3,,,,,,,
Zircaloy-4,{},,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, '极': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",49a0e61df426,,corrosion,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,text,,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_033_chunk3,,,,,,,
Zircaloy-4,{},,"{'temp_C': 1030, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-极': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",ba8e59cdafa6,,hardening,"After 1030°C annealing, precipitates of this form amounted to almost all of the iron added to Zircaloy",judgement,,text,annealing,precipitate composition,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_033_chunk3,annealed,,,,,,
Zircaloy-4,{},,"{'temp_C': 1030, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-极': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",ba8e59cdafa6,,density,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,text,annealing,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_033_chunk3,annealed,,,,,,
Zircaloy-4,{},,"{'temp_C': 1030, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-极': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",ba8e59cdafa6,,specific_heat,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,text,annealing,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_033_chunk3,annealed,,,,,,
Zircaloy-4,{},,"{'temp_C': 1030, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-极': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",ba8e59cdafa6,,thermal_conductivity,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,text,annealing,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_033_chunk3,annealed,,,,,,
Zircaloy-4,{},,"{'temp_C': 1030, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-极': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",ba8e59cdafa6,,elastoplastic_model,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,text,annealing,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_033_chunk3,annealed,,,,,,
Zircaloy-4,{},,"{'temp_C': 1030, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-极': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",ba8e59cdafa6,,thermal_expansion,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,text,annealing,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_033_chunk3,annealed,,,,,,
Zircaloy-4,{},,"{'temp_C': 1030, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-极': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",ba8e59cdafa6,,irradiation_creep,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,text,annealing,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_033_chunk3,annealed,,,,,,
Zircaloy-4,{},,"{'temp_C': 1030, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-极': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",ba8e59cdafa6,,irradiation_swelling,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,text,annealing,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_033_chunk3,annealed,,,,,,
Zircaloy-4,{},,"{'temp_C': 1030, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-极': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",ba8e59cdafa6,,corrosion,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,text,annealing,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_033_chunk3,annealed,,,,,,
zirconium,{},,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,high,corrosion,Conversion of zirconium metal to oxide results in a $1 . 5 6 x$ volume expansion,measurement,,text,oxidation,volume expansion,x,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_033_chunk4,,,x,1.56,,,
Zr-Sn binary alloy,"{'Sn': {'value': 0.5, 'unit': 'wt%'}}",0.5 wt% Sn,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,high,corrosion,"study the oxidation of a series of $0 . 5 \mathrm { w t } %$ alloys of nickel, iron, chromium, and tin in zirconium",judgement,,text,,oxidation behavior,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_033_chunk4,,oxidation,,,,,
zirconium,{},,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,,density,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,text,oxidation,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_033_chunk4,,,,,,,
